Raw file	Scan number	Scan index	Retention time	Cycle time	Ion injection time	Base peak intensity	Total ion current	MS/MS count	Mass calibration	Experiment	Peak length	Isotope pattern length	Multiplet length	Peaks / s	Single peaks / s	Isotope patterns / s	Single isotope patterns / s	Multiplets / s	Identified multiplets / s	Multiplet identification rate [%]	MS/MS / s	Identified MS/MS / s	MS/MS identification rate [%]	Intens Comp Factor	CTCD Comp	RawOvFtT	AGC Fill
171010_Ip_Hela_ugi	420	358	3.8095	0.6289	200	84319	633930	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.284	9.179	9.179	15.72	15.22	0.2381	0	0.2381	0	0	0.3603	0.003147	0.8735	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	421	359	3.82	0.59781	164.53	95341	747950	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.287	9.201	9.201	15.71	15.2	0.2381	0	0.2381	0	0	0.3608	0.003702	1.026	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	422	360	3.8299	0.62539	200	77277	580350	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.29	9.223	9.223	15.69	15.18	0.2381	0	0.2381	0	0	0.3614	0.004229	1.17	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	423	361	3.8403	0.64901	200	89449	609170	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.294	9.245	9.245	15.67	15.16	0.2381	0	0.2381	0	0	0.3619	0.00478	1.321	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	424	362	3.8512	0.6099	200	110140	729690	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.297	9.267	9.267	15.65	15.14	0.2381	0	0.2381	0	0	0.3625	0.005353	1.477	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	425	363	3.8613	0.6337	200	100360	705010	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.3	9.289	9.289	15.63	15.12	0.2381	0	0.2381	0	0	0.363	0.00589	1.623	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	426	364	3.8719	0.62629	200	88586	628200	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.303	9.311	9.311	15.61	15.1	0.2381	0	0.2381	0	0	0.3636	0.006449	1.774	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	427	365	3.8823	0.6294	200	90423	683590	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.307	9.333	9.333	15.59	15.08	0.2381	0	0.2381	0	0	0.3641	0.007002	1.923	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	428	366	3.8928	0.63031	200	111870	787610	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.31	9.355	9.355	15.57	15.06	0.2381	0	0.2381	0	0	0.3647	0.007557	2.072	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	429	367	3.9033	0.6311	200	97758	694560	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.313	9.378	9.378	15.55	15.04	0.2381	0	0.2381	0	0	0.3653	0.008112	2.221	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	430	368	3.9138	0.6326	200	97695	668070	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.317	9.4	9.4	15.53	15.02	0.2381	0	0.2381	0	0	0.3658	0.008669	2.37	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	431	369	3.9244	0.6231	200	56920	619340	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.32	9.422	9.422	15.52	15	0.2381	0	0.2381	0	0	0.3664	0.009227	2.518	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	432	370	3.9348	0.6302	200	87538	644320	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.323	9.444	9.444	15.5	14.98	0.2381	0	0.2381	0	0	0.3669	0.009776	2.664	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	433	371	3.9453	0.6317	200	106790	782000	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.326	9.466	9.466	15.48	14.96	0.2381	0	0.2381	0	0	0.3675	0.01033	2.812	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	434	372	3.9558	0.62779	200	69513	627720	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.33	9.489	9.489	15.46	14.94	0.2381	0	0.2381	0	0	0.368	0.01089	2.959	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	435	373	3.9663	0.8402	200	73943	654880	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.333	9.511	9.511	15.44	14.92	0.2381	0	0.2381	0	0	0.3686	0.01144	3.104	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	437	374	3.9803	0.6006	200	100320	647840	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.337	9.54	9.54	15.41	14.89	0.2381	0	0.2381	0	0	0.3693	0.01218	3.299	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	438	375	3.9903	0.62741	200	92368	634550	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.341	9.561	9.561	15.39	14.88	0.2381	0	0.2381	0	0	0.3699	0.01271	3.437	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	439	376	4.0007	0.62791	200	99609	707340	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.344	9.583	9.583	15.38	14.86	0.2381	0	0.2381	0	0	0.3704	0.01327	3.582	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	440	377	4.0112	0.63008	200	100800	698720	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.347	9.606	9.606	15.36	14.84	0.2381	0	0.2381	0	0	0.371	0.01382	3.725	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	441	378	4.0217	0.6326	200	110150	796320	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.35	9.628	9.628	15.34	14.82	0.2381	0	0.2381	0	0	0.3715	0.01438	3.869	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	442	379	4.0322	0.62779	200	101980	740110	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.354	9.65	9.65	15.32	14.8	0.2381	0	0.2381	0	0	0.3721	0.01493	4.014	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	443	380	4.0427	0.62722	200	71683	605060	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.357	9.672	9.672	15.3	14.78	0.2381	0	0.2381	0	0	0.3726	0.01549	4.156	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	444	381	4.0532	0.58379	154.36	52535	684260	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.359	9.692	9.692	15.28	14.75	0.2379	0	0.2379	0	0	0.3729	0.01587	4.256	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	445	382	4.0629	0.58868	156.28	49379	678740	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.357	9.706	9.706	15.25	14.73	0.2374	0	0.2374	0	0	0.3727	0.01587	4.259	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	446	383	4.0727	0.58122	153.97	50550	654890	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.356	9.72	9.72	15.22	14.7	0.2369	0	0.2369	0	0	0.3724	0.01587	4.262	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	447	384	4.0824	0.58559	149.21	48399	670210	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.354	9.734	9.734	15.19	14.67	0.2364	0	0.2364	0	0	0.3722	0.01587	4.265	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	448	385	4.0922	0.5757	152.56	57052	663340	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.352	9.748	9.748	15.16	14.65	0.2359	0	0.2359	0	0	0.3719	0.01587	4.268	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	449	386	4.1017	0.58459	151.99	49285	610360	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.351	9.761	9.761	15.14	14.62	0.2354	0	0.2354	0	0	0.3716	0.01587	4.271	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	450	387	4.1115	0.57713	151.99	53338	651090	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.349	9.775	9.775	15.11	14.59	0.2348	0	0.2348	0	0	0.3714	0.01587	4.274	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	451	388	4.1211	1.0185	155.47	45569	720700	2	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.348	9.789	9.789	15.08	14.57	0.2343	0	0.2343	0	0	0.3711	0.01587	4.277	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	454	389	4.1381	0.55618	155.25	46071	667620	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.345	9.813	9.813	15.03	14.52	0.2334	0	0.2334	0	0	0.3707	0.01587	4.282	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	455	390	4.1474	0.57881	152.65	40649	690090	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.343	9.826	9.826	15	14.49	0.2329	0	0.2329	0	0	0.3704	0.01587	4.285	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	456	391	4.157	0.5767	145.8	114700	813010	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.342	9.84	9.84	14.98	14.47	0.2324	0	0.2324	0	0	0.3702	0.01587	4.288	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	457	392	4.1666	0.79871	152.96	60882	727370	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.34	9.854	9.854	14.95	14.44	0.2319	0	0.2319	0	0	0.3699	0.01587	4.291	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	459	393	4.1799	0.56067	163.53	48088	645980	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.338	9.873	9.873	14.91	14.4	0.2312	0	0.2312	0	0	0.3696	0.01587	4.295	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	460	394	4.1893	0.58691	156.89	46248	740060	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.337	9.886	9.886	14.88	14.38	0.2307	0	0.2307	0	0	0.3693	0.01587	4.298	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	461	395	4.199	0.80609	153.81	49771	591590	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.335	9.9	9.9	14.86	14.35	0.2302	0	0.2302	0	0	0.3691	0.01587	4.301	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	463	396	4.2125	0.5494	149.09	50290	772330	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.333	9.919	9.919	14.82	14.31	0.2295	0	0.2295	0	0	0.3687	0.01587	4.305	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	464	397	4.2216	0.57489	148.13	55787	771890	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.331	9.932	9.932	14.79	14.29	0.229	0	0.229	0	0	0.3685	0.01587	4.308	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	465	398	4.2312	0.62871	200	86766	743050	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.33	9.946	9.946	14.76	14.26	0.2285	0	0.2285	0	0	0.3682	0.01587	4.311	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	466	399	4.2417	0.57341	142.98	63091	801430	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.328	9.961	9.961	14.73	14.23	0.228	0	0.228	0	0	0.3679	0.01587	4.314	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	467	400	4.2513	0.58059	143.34	61104	767400	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.327	9.975	9.975	14.71	14.21	0.2274	0	0.2274	0	0	0.3677	0.01587	4.317	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	468	401	4.2609	0.99612	151.31	59530	660140	2	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.325	9.988	9.988	14.68	14.18	0.2269	0	0.2269	0	0	0.3674	0.01587	4.32	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	471	402	4.2775	0.56408	167.02	44657	607780	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.322	10.01	10.01	14.63	14.14	0.2261	0	0.2261	0	0	0.367	0.01587	4.325	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	472	403	4.2869	0.60222	170.17	44642	631690	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.321	10.03	10.03	14.6	14.11	0.2256	0	0.2256	0	0	0.3667	0.01587	4.328	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	473	404	4.297	0.59489	166.75	40396	651480	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.319	10.04	10.04	14.57	14.08	0.225	0	0.225	0	0	0.3665	0.01587	4.331	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	474	405	4.3069	0.61389	165.38	38412	583340	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.317	10.05	10.05	14.54	14.06	0.2245	0	0.2245	0	0	0.3662	0.01587	4.334	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	475	406	4.3171	0.569	159.44	45204	603970	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.316	10.07	10.07	14.52	14.03	0.224	0	0.224	0	0	0.3659	0.01587	4.337	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	476	407	4.3266	0.5977	165.48	39617	652240	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.314	10.08	10.08	14.49	14	0.2235	0	0.2235	0	0	0.3657	0.01587	4.34	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	477	408	4.3366	0.59381	167.23	36364	537570	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.313	10.1	10.1	14.46	13.97	0.2229	0	0.2229	0	0	0.3654	0.01587	4.344	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	478	409	4.3465	0.59112	161.83	39311	607240	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.311	10.11	10.11	14.43	13.95	0.2224	0	0.2224	0	0	0.3652	0.01587	4.347	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	479	410	4.3563	0.5898	159.92	39597	613690	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.311	10.13	10.13	14.42	13.93	0.2224	0	0.2224	0	0	0.3666	0.01604	4.376	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	480	411	4.3661	1.0186	158.53	44916	659560	2	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.311	10.16	10.16	14.41	13.92	0.2226	0	0.2226	0	0	0.3689	0.0163	4.418	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	483	412	4.3831	0.5664	168.81	34367	598020	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.312	10.2	10.2	14.39	13.91	0.2231	0	0.2231	0	0	0.373	0.01675	4.491	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	484	413	4.3926	0.80572	164.64	57722	623630	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.313	10.22	10.22	14.39	13.9	0.2233	0	0.2233	0	0	0.3752	0.017	4.53	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	486	414	4.406	0.57209	172.09	36301	605710	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.314	10.25	10.25	14.38	13.89	0.2237	0	0.2237	0	0	0.3784	0.01735	4.586	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	487	415	4.4155	0.59961	173.42	39887	613930	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.314	10.28	10.28	14.37	13.88	0.224	0	0.224	0	0	0.3807	0.01761	4.625	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	488	416	4.4255	0.81419	166.82	39728	648230	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.315	10.3	10.3	14.36	13.87	0.2242	0	0.2242	0	0	0.3831	0.01787	4.665	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	490	417	4.4391	1.0025	165.34	42919	671280	2	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.316	10.34	10.34	14.35	13.86	0.2246	0	0.2246	0	0	0.3863	0.01823	4.719	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	493	418	4.4558	0.5589	161.01	50450	630680	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.317	10.38	10.38	14.34	13.85	0.225	0	0.225	0	0	0.3903	0.01867	4.784	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	494	419	4.4651	0.58808	159.8	62786	577320	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.317	10.4	10.4	14.33	13.84	0.2253	0	0.2253	0	0	0.3925	0.01892	4.82	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	495	420	4.4749	0.61131	165.21	84589	748940	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.318	10.42	10.42	14.32	13.83	0.2255	0	0.2255	0	0	0.3948	0.01918	4.857	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	496	421	4.4851	0.57761	164.61	57680	665510	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.318	10.45	10.45	14.31	13.82	0.2258	0	0.2258	0	0	0.3972	0.01945	4.895	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	497	422	4.4947	0.60127	170.94	50212	552960	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.319	10.47	10.47	14.31	13.81	0.2261	0	0.2261	0	0	0.3995	0.0197	4.931	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	498	423	4.5047	0.5928	162.92	55025	719030	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.319	10.5	10.5	14.3	13.81	0.2263	0	0.2263	0	0	0.4019	0.01997	4.968	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	499	424	4.5146	0.5918	159.84	51714	621130	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.32	10.52	10.52	14.29	13.8	0.2266	0	0.2266	0	0	0.4043	0.02023	5.004	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	500	425	4.5245	1.0165	163.97	55010	658740	2	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.321	10.55	10.55	14.28	13.79	0.2268	0	0.2268	0	0	0.4066	0.02049	5.039	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	503	426	4.5414	0.7923	161.9	60973	803840	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.321	10.59	10.59	14.27	13.77	0.2273	0	0.2273	0	0	0.4107	0.02094	5.098	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	505	427	4.5546	0.6007	200	130240	822900	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.322	10.62	10.62	14.26	13.76	0.2276	0	0.2276	0	0	0.4138	0.02129	5.144	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	506	428	4.5647	0.62722	200	111800	680480	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.323	10.64	10.64	14.25	13.75	0.2279	0	0.2279	0	0	0.4162	0.02155	5.178	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	507	429	4.5751	0.6296	200	107280	717160	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.323	10.67	10.67	14.24	13.75	0.2282	0	0.2282	0	0	0.4187	0.02183	5.214	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	508	430	4.5856	0.84229	200	90764	636230	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.324	10.7	10.7	14.23	13.74	0.2285	0	0.2285	0	0	0.4212	0.02211	5.249	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	510	431	4.5996	0.6035	200	87445	609750	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.325	10.73	10.73	14.22	13.73	0.2288	0	0.2288	0	0	0.4245	0.02248	5.295	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	511	432	4.6097	1.0444	200	53635	585360	2	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.325	10.76	10.76	14.21	13.72	0.2291	0	0.2291	0	0	0.4269	0.02274	5.327	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	514	433	4.6271	0.98519	158.75	47712	713420	2	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.326	10.8	10.8	14.2	13.7	0.2296	0	0.2296	0	0	0.4311	0.0232	5.383	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	517	434	4.6435	0.56279	165.97	51700	661850	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.327	10.84	10.84	14.19	13.69	0.23	0	0.23	0	0	0.435	0.02364	5.434	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	518	435	4.6529	0.58711	157.12	52399	637490	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.325	10.85	10.85	14.18	13.68	0.2302	0	0.2302	0	0	0.4371	0.02381	5.447	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	519	436	4.6627	0.58848	156.55	47973	706000	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.318	10.85	10.85	14.15	13.65	0.2302	0	0.2302	0	0	0.4392	0.02381	5.421	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	520	437	4.6725	0.5791	152.36	53945	668000	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.31	10.85	10.85	14.12	13.63	0.2302	0	0.2302	0	0	0.4413	0.02381	5.396	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	521	438	4.6821	0.58402	154.58	59789	740810	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.302	10.85	10.85	14.1	13.6	0.2302	0	0.2302	0	0	0.4433	0.02381	5.371	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	522	439	4.6919	0.63048	200	104220	787920	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.295	10.85	10.85	14.07	13.58	0.2302	0	0.2302	0	0	0.4454	0.02381	5.346	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	523	440	4.7024	0.84352	200	99034	682160	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.286	10.85	10.85	14.05	13.55	0.2302	0	0.2302	0	0	0.4476	0.02381	5.319	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	525	441	4.7164	0.59838	200	63984	631660	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.275	10.85	10.85	14.01	13.52	0.2302	0	0.2302	0	0	0.4506	0.02381	5.284	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	526	442	4.7264	0.58002	151.16	118970	819480	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.267	10.84	10.84	13.98	13.49	0.2302	0	0.2302	0	0	0.4527	0.02381	5.26	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	527	443	4.7361	0.63289	200	103190	726470	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.259	10.84	10.84	13.96	13.47	0.2302	0	0.2302	0	0	0.4547	0.02381	5.236	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	528	444	4.7466	0.62591	200	93622	664230	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.251	10.84	10.84	13.93	13.44	0.2302	0	0.2302	0	0	0.457	0.02381	5.21	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	529	445	4.7571	0.63048	200	98367	715550	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.243	10.84	10.84	13.9	13.41	0.2302	0	0.2302	0	0	0.4592	0.02381	5.185	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	530	446	4.7676	1.0648	200	114960	787150	2	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.235	10.84	10.84	13.88	13.39	0.2302	0	0.2302	0	0	0.4614	0.02381	5.16	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	533	447	4.7853	0.5983	200	84589	642550	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.22	10.84	10.84	13.83	13.34	0.2302	0	0.2302	0	0	0.4651	0.02381	5.119	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	534	448	4.7953	0.58319	154.13	60708	710290	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.213	10.83	10.83	13.81	13.32	0.2302	0	0.2302	0	0	0.4673	0.02381	5.096	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	535	449	4.805	0.58831	156.72	70304	717380	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.205	10.83	10.83	13.78	13.29	0.2302	0	0.2302	0	0	0.4693	0.02381	5.073	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	536	450	4.8148	0.797	156.09	58688	730760	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.197	10.83	10.83	13.76	13.27	0.2302	0	0.2302	0	0	0.4714	0.02381	5.051	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	538	451	4.8281	0.55361	156.24	58974	688380	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.187	10.83	10.83	13.72	13.23	0.2302	0	0.2302	0	0	0.4742	0.02381	5.021	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	539	452	4.8373	0.5894	160.28	49325	674990	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.179	10.83	10.83	13.7	13.21	0.2302	0	0.2302	0	0	0.4762	0.02381	5	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	540	453	4.8472	0.58949	156.96	51497	600390	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.171	10.83	10.83	13.67	13.19	0.2302	0	0.2302	0	0	0.4782	0.02381	4.979	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	541	454	4.857	0.62851	200	94372	691600	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.164	10.82	10.82	13.65	13.16	0.2302	0	0.2302	0	0	0.4803	0.02381	4.957	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	542	455	4.8675	0.62871	200	85830	607960	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.155	10.82	10.82	13.62	13.14	0.2302	0	0.2302	0	0	0.4825	0.02381	4.934	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	543	456	4.8779	0.6292	200	57465	505110	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.147	10.82	10.82	13.59	13.11	0.2302	0	0.2302	0	0	0.4847	0.02381	4.912	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	544	457	4.8884	0.60431	173.37	46113	621070	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.139	10.82	10.82	13.56	13.08	0.2302	0	0.2302	0	0	0.487	0.02381	4.889	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	545	458	4.8985	0.8198	170.54	44601	585570	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.131	10.82	10.82	13.54	13.06	0.2302	0	0.2302	0	0	0.4891	0.02381	4.868	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	547	459	4.9122	0.5579	160.85	44169	588930	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.12	10.82	10.82	13.5	13.02	0.2302	0	0.2302	0	0	0.492	0.02381	4.839	NaN	NaN	NaN	NaN
