MZ	sumIntensity
1020.478	1169
773.302	1169
764.631	1169
841.656	1169
729.875	1169
907.425	1169
482.864	1169
676.218	1169
839.693	1169
628.757	1169
638.766	1169
509.887	1169
651.912	1169
631.836	1169
578.759	1169
523.691	1169
1157.674	1169
831.168	1169
668.175	1168
637.686	1168
632.77	1168
901.112	1168
746.085	1168
638.71	1168
986.599	1168
619.457	1168
988.782	1168
719.098	1168
674.717	1168
759.663	1168
1063.395	1168
869.189	1168
952.428	1168
708.071	1168
786.106	1168
746.125	1168
643.747	1168
770.207	1168
1282.425	1168
1101.75	1168
598.064	1168
674.869	1168
761.206	1168
1185.22	1168
804.672	1168
884.234	1168
633.716	1168
941.076	1168
652.66	1168
818.64	1168
812.767	1168
1088.622	1168
645.759	1168
916.37	1168
883.761	1168
628.732	1168
983.513	1168
952.315	1168
733.024	1168
1098.156	1168
699.212	1168
936.611	1168
907.207	1168
790.238	1168
782.227	1168
735.141	1168
500.833	1168
607.259	1168
722.789	1168
641.178	1168
889.754	1168
851.679	1168
954.667	1168
764.15	1168
790.348	1168
610.753	1168
1098.424	1168
1136.958	1168
711.272	1168
730.331	1168
845.606	1168
929.269	1168
748.195	1168
868.647	1168
752.701	1168
903.574	1168
683.952	1168
820.124	1168
593.236	1168
725.699	1168
779.041	1168
873.572	1168
552.36	1168
1041.026	1168
781.289	1168
1032.698	1168
787.239	1168
853.278	1168
937.74	1168
682.798	1168
714.198	1168
560.827	1168
656.275	1168
811.252	1168
536.875	1168
698.389	1168
969.302	1168
508.842	1168
705.487	1168
853.615	1168
456.747	1168
1003.156	1168
682.692	1168
964.795	1168
585.783	1167
1061.178	1167
536.235	1167
724.169	1167
1102.505	1167
976.061	1167
650.671	1167
699.794	1167
664.331	1167
854.873	1167
974.088	1167
818.821	1167
921.498	1167
941.601	1167
854.352	1167
807.641	1167
773.259	1167
870.229	1167
773.693	1167
881.619	1167
708.701	1167
1102.957	1167
820.168	1167
588.823	1167
711.766	1167
671.235	1167
791.076	1167
727.268	1167
569.741	1167
699.213	1167
1011.594	1167
659.615	1167
482.329	1167
676.37	1167
801.785	1167
656.77	1167
803.713	1167
835.347	1167
1448.983	1167
688.16	1167
1041.626	1167
454.867	1167
794.179	1167
586.823	1167
789.811	1167
956.393	1167
576.715	1167
722.219	1167
639.656	1167
775.301	1167
878.615	1167
557.271	1167
816.22	1167
820.186	1167
668.306	1167
836.375	1167
799.229	1167
977.567	1167
841.826	1167
773.112	1167
832.17	1167
1134.708	1167
941.054	1167
779.279	1167
573.227	1167
826.65	1167
635.289	1167
959.627	1167
793.781	1167
827.102	1167
591.29	1167
867.646	1167
694.435	1167
890.323	1167
511.886	1167
565.735	1167
944.843	1167
716.077	1167
864.636	1167
763.804	1167
678.875	1167
698.309	1167
641.285	1167
649.736	1167
549.769	1167
844.802	1167
749.871	1167
791.189	1167
825.167	1167
861.166	1167
779.426	1167
930.586	1167
690.635	1167
662.292	1167
819.086	1167
709.24	1167
621.174	1167
656.751	1167
868.714	1167
889.029	1167
738.482	1167
840.263	1167
932.802	1167
620.655	1167
873.213	1167
517.304	1167
902.805	1166
882.327	1166
829.154	1166
704.785	1166
943.267	1166
983.684	1166
801.235	1166
647.198	1166
816.664	1166
919.052	1166
690.841	1166
1000.446	1166
738.247	1166
841.776	1166
1214.54	1166
686.691	1166
750.71	1166
765.097	1166
807.378	1166
862.021	1166
789.638	1166
952.184	1166
791.618	1166
979.679	1166
754.757	1166
807.598	1166
1229.219	1166
885.148	1166
729.106	1166
918.073	1166
1072.298	1166
722.298	1166
814.69	1166
907.796	1166
1011.133	1166
603.747	1166
633.246	1166
738.162	1166
707.117	1166
988.77	1166
793.676	1166
967.251	1166
998.598	1166
701.827	1166
580.207	1166
1218.165	1166
935.217	1166
557.649	1166
1037.635	1166
1198.344	1166
639.702	1166
973.665	1166
734.171	1166
832.631	1166
1279.673	1166
725.81	1166
724.782	1166
854.222	1166
676.669	1166
740.701	1166
722.479	1166
885.728	1166
908.805	1166
540.741	1166
978.642	1166
929.657	1166
490.787	1166
588.715	1166
638.314	1166
495.834	1166
706.763	1166
1095.601	1166
674.65	1166
882.589	1166
582.757	1166
1069.273	1166
611.74	1166
631.802	1166
769.937	1166
819.302	1166
810.274	1166
947.25	1166
903.738	1166
1018.333	1166
765.803	1166
944.66	1166
768.791	1166
573.861	1166
792.377	1166
1504.951	1166
788.219	1166
477.249	1166
1119.756	1166
842.72	1166
532.814	1166
653.798	1166
658.749	1166
808.355	1166
739.702	1166
693.261	1166
830.296	1166
736.405	1166
880.525	1166
858.806	1166
590.321	1166
732.194	1166
857.982	1166
685.626	1166
657.212	1166
703.783	1166
875.357	1166
677.789	1166
615.786	1166
652.11	1166
741.277	1166
680.749	1166
957.836	1166
728.173	1166
873.248	1166
667.712	1166
785.6	1166
547.885	1166
428.745	1166
520.627	1166
525.717	1166
495.289	1166
767.819	1166
679.662	1165
1491.279	1165
760.121	1165
856.127	1165
543.746	1165
561.775	1165
864.029	1165
798.255	1165
833.838	1165
858.097	1165
862.073	1165
682.815	1165
723.222	1165
997.457	1165
676.15	1165
823.534	1165
726.847	1165
799.758	1165
1044.194	1165
860.158	1165
929.619	1165
666.703	1165
835.164	1165
879.095	1165
965.168	1165
889.06	1165
797.236	1165
723.821	1165
787.123	1165
1030.567	1165
780.552	1165
732.796	1165
646.219	1165
796.22	1165
904.595	1165
796.677	1165
898.49	1165
966.043	1165
1532.978	1165
463.741	1165
787.248	1165
1073.369	1165
770.793	1165
599.765	1165
627.882	1165
851.651	1165
695.163	1165
671.752	1165
993.357	1165
907.173	1165
688.298	1165
671.758	1165
632.786	1165
897.954	1165
655.649	1165
681.851	1165
730.726	1165
870.68	1165
797.31	1165
923.483	1165
629.31	1165
1049.633	1165
760.209	1165
685.776	1165
532.81	1165
941.713	1165
647.286	1165
803.21	1165
830.297	1165
946.552	1165
788.768	1165
740.335	1165
562.313	1165
858.132	1165
748.201	1165
833.68	1165
619.228	1165
819.711	1165
709.21	1165
818.325	1165
781.14	1165
906.18	1165
730.207	1165
853.693	1165
946.355	1165
1061.575	1165
815.698	1165
829.388	1165
833.195	1165
673.299	1165
675.107	1165
854.155	1165
893.697	1165
859.549	1165
798.753	1165
572.285	1165
689.33	1165
709.818	1165
882.583	1165
677.757	1165
792.795	1165
664.686	1165
813.163	1165
675.782	1165
720.717	1165
868.728	1165
561.245	1165
741.677	1165
486.763	1165
619.49	1165
467.84	1165
673.678	1165
684.751	1164
1055.922	1164
1000.187	1164
744.168	1164
716.213	1164
640.716	1164
1014.132	1164
687.23	1164
762.714	1164
694.185	1164
805.705	1164
1338.1	1164
798.15	1164
666.393	1164
983.647	1164
812.137	1164
1096.872	1164
982.585	1164
630.753	1164
852.623	1164
778.186	1164
875.903	1164
798.629	1164
715.189	1164
630.332	1164
656.669	1164
634.283	1164
748.594	1164
686.724	1164
858.749	1164
760.567	1164
695.677	1164
795.603	1164
821.107	1164
821.832	1164
783.455	1164
576.798	1164
1022.481	1164
1045.614	1164
711.224	1164
697.744	1164
733.326	1164
1170.277	1164
965.811	1164
820.708	1164
666.27	1164
620.845	1164
801.975	1164
1113.998	1164
671.841	1164
787.115	1164
530.303	1164
518.26	1164
668.528	1164
548.28	1164
836.142	1164
752.179	1164
848.02	1164
592.312	1164
771.662	1164
662.75	1164
1160.579	1164
584.85	1164
845.757	1164
870.731	1164
1161.497	1164
698.823	1164
951.73	1164
775.828	1164
1081.411	1164
688.724	1164
817.811	1164
888.091	1164
799.481	1164
666.375	1164
900.094	1164
629.197	1164
982.457	1164
809.202	1164
915.294	1164
947.678	1164
547.794	1164
649.31	1164
599.737	1164
745.144	1164
712.801	1164
722.367	1164
570.718	1164
648.397	1164
560.826	1164
879.229	1164
961.274	1164
969.334	1164
898.602	1164
646.231	1164
572.47	1164
748.591	1164
823.63	1164
624.707	1164
674.377	1164
889.792	1164
1318.658	1164
732.131	1164
813.985	1164
836.303	1164
920.695	1164
804.789	1164
513.293	1164
710.731	1164
699.158	1164
704.737	1164
843.575	1164
727.772	1164
785.204	1164
692.292	1163
776.281	1163
610.769	1163
778.729	1163
739.785	1163
989.651	1163
1060.444	1163
714.908	1163
927.748	1163
731.103	1163
727.663	1163
939.161	1163
796.094	1163
617.776	1163
948.66	1163
809.743	1163
1070.692	1163
715.307	1163
652.125	1163
730.287	1163
853.727	1163
713.753	1163
908	1163
575.671	1163
696.208	1163
519.259	1163
1127.762	1163
642.2	1163
991.692	1163
736.269	1163
629.728	1163
769.747	1163
806.518	1163
469.243	1163
730.879	1163
631.794	1163
910.721	1163
890.883	1163
633.754	1163
887.315	1163
968.219	1163
811.144	1163
776.184	1163
956.165	1163
929.664	1163
707.707	1163
659.289	1163
830.159	1163
846.278	1163
684.178	1163
819.667	1163
910.243	1163
878.907	1163
613.73	1163
835.36	1163
889.798	1163
755.215	1163
842.19	1163
741.716	1163
804.336	1163
779.822	1163
580.351	1163
1281.893	1163
889.996	1163
487.223	1163
980.027	1163
638.799	1163
976.112	1163
804.091	1163
752.376	1163
1125.754	1163
651.253	1163
669.269	1163
740.856	1163
919.007	1163
574.784	1163
942.489	1163
623.249	1163
1081.803	1163
768.415	1163
776.028	1163
812.714	1163
567.734	1163
839.18	1163
785.076	1163
524.341	1163
684.728	1163
611.338	1163
769.678	1163
723.785	1163
1025.659	1163
532.749	1163
721.326	1163
583.923	1163
715.277	1163
710.621	1163
656.73	1163
868.067	1163
546.88	1163
598.813	1163
763.828	1163
906.889	1163
698.232	1163
1100.12	1163
823.794	1163
717.801	1163
641.75	1163
583.684	1163
772.223	1163
666.39	1163
815.692	1163
996.729	1163
956.245	1163
579.784	1163
1078.424	1162
566.742	1162
938.972	1162
875.146	1162
1367.515	1162
963.175	1162
998.607	1162
1037.645	1162
563.148	1162
943.034	1162
695.87	1162
802.987	1162
845.748	1162
879.198	1162
904.111	1162
893.655	1162
752.018	1162
1377.154	1162
841.693	1162
754.662	1162
746.153	1162
1479.455	1162
867.623	1162
907.21	1162
831.122	1162
847.12	1162
1041.31	1162
707.292	1162
732.119	1162
964.683	1162
870.849	1162
672.359	1162
1104.639	1162
905.459	1162
960.033	1162
734.708	1162
713.705	1162
820.968	1162
531.225	1162
723.648	1162
889.836	1162
1084.065	1162
849.222	1162
949.28	1162
1003.645	1162
681.236	1162
978.519	1162
865.252	1162
808.324	1162
851.8	1162
1147.627	1162
748.482	1162
625.794	1162
745.788	1162
679.876	1162
815.763	1162
763.607	1162
578.398	1162
674.264	1162
581.866	1162
725.642	1162
936.476	1162
821.314	1162
613.801	1162
727.251	1162
666.307	1162
918.087	1162
708.289	1162
652.861	1162
825.264	1162
792.829	1162
618.727	1162
776.393	1162
978.723	1162
882.509	1162
743.878	1162
681.765	1162
691.78	1162
697.427	1162
619.344	1162
707.765	1162
825.137	1162
721.299	1162
655.253	1162
776.712	1162
933.876	1162
628.391	1162
855.313	1162
654.203	1162
627.829	1162
731.904	1162
1047.347	1162
643.813	1162
708.287	1162
658.733	1162
930.276	1162
666.742	1162
973.768	1162
815.652	1162
696.726	1162
776.398	1162
1392.941	1162
735.26	1162
711.465	1162
933.217	1162
607.654	1162
1219.116	1162
587.613	1162
932.149	1162
759.368	1162
662.602	1161
910.633	1161
858.727	1161
618.56	1161
690.645	1161
886.774	1161
734.694	1161
972.019	1161
1336.717	1161
852.277	1161
908.257	1161
791.559	1161
831.116	1161
609.878	1161
936.595	1161
900.359	1161
698.792	1161
1236.387	1161
809.729	1161
898.314	1161
725.287	1161
762.279	1161
737.307	1161
846.635	1161
1097.732	1161
761.288	1161
753.67	1161
747.271	1161
841.458	1161
1528.44	1161
693.686	1161
784.658	1161
752.18	1161
811.128	1161
790.757	1161
1053.647	1161
662.848	1161
809.058	1161
943.161	1161
783.626	1161
994.625	1161
714.215	1161
601.369	1161
834.365	1161
802.962	1161
719.31	1161
775.78	1161
765.585	1161
680.682	1161
860.121	1161
847.579	1161
851.73	1161
919.731	1161
667.62	1161
1041.357	1161
687.347	1161
881.562	1161
865.311	1161
840.837	1161
705.259	1161
898.15	1161
776.703	1161
603.279	1161
656.773	1161
1012.72	1161
1060.821	1161
715.655	1161
846.168	1161
589.859	1161
799.716	1161
582.281	1161
868.648	1161
796.17	1161
813.278	1161
861.222	1161
733.751	1161
666.768	1161
742.785	1161
735.541	1161
629.286	1161
894.719	1161
872.653	1161
508.214	1161
538.774	1161
1114.893	1161
720.85	1161
817.14	1161
962.695	1161
704.243	1161
705.171	1161
1045.626	1161
809.684	1161
783.837	1161
610.32	1161
766.669	1161
585.292	1161
574.752	1161
723.16	1161
612.387	1161
859.322	1161
621.675	1161
693.445	1161
673.829	1161
831.551	1161
689.904	1161
1038.574	1161
761.829	1161
628.26	1161
751.265	1161
489.753	1161
848.154	1161
534.799	1161
1028.161	1161
827.156	1161
654.662	1161
765.262	1161
634.713	1161
584.302	1161
613.283	1161
784.343	1161
704.759	1161
617.894	1161
494.731	1161
787.418	1161
402.731	1161
957.473	1161
807.375	1161
838.174	1160
928.579	1160
862.593	1160
848.224	1160
902.18	1160
959.07	1160
1054.698	1160
784.746	1160
767.151	1160
796.328	1160
830.407	1160
719.153	1160
1128.072	1160
977.168	1160
805.291	1160
982.273	1160
906.629	1160
933.521	1160
862.66	1160
887.635	1160
926.018	1160
1213.25	1160
648.321	1160
741.753	1160
785.17	1160
662.157	1160
888.121	1160
827.69	1160
920.112	1160
881.676	1160
1026.995	1160
719.188	1160
1004.142	1160
671.731	1160
867.15	1160
752.747	1160
719.364	1160
669.25	1160
764.432	1160
889.096	1160
601.155	1160
858.1	1160
612.765	1160
815.568	1160
788.073	1160
767.637	1160
807.92	1160
1033.024	1160
715.753	1160
485.757	1160
793.673	1160
711.837	1160
768.247	1160
695.796	1160
768.868	1160
1000.223	1160
954.268	1160
505.741	1160
708.302	1160
822.144	1160
791.191	1160
637.873	1160
811.787	1160
865.255	1160
766.335	1160
782.083	1160
1172.685	1160
534.275	1160
1137.871	1160
808.317	1160
592.773	1160
712.786	1160
629.308	1160
827.599	1160
803.168	1160
1006.139	1160
928.692	1160
750.312	1160
737.354	1160
495.341	1160
540.838	1160
688.165	1160
764.672	1160
541.839	1160
927.541	1160
913.781	1160
619.2	1160
534.907	1160
613.231	1160
748.587	1160
756.85	1160
465.765	1160
665.501	1160
714.741	1160
929.741	1160
813.431	1160
629.828	1160
640.836	1160
800.682	1160
607.248	1160
947.883	1160
683.714	1160
703.24	1160
738.109	1160
616.209	1160
730.238	1160
913.459	1160
697.778	1160
700.449	1160
994.726	1160
847.282	1160
530.22	1160
596.208	1160
603.395	1160
662.406	1160
750.296	1160
793.325	1160
810.775	1160
836.086	1160
954.622	1160
613.726	1160
649.239	1160
781.238	1160
767.121	1160
685.523	1160
833.823	1160
799.84	1160
774.679	1160
591.314	1159
743.589	1159
929.938	1159
686.658	1159
793.168	1159
781.151	1159
820.628	1159
944.315	1159
1006.933	1159
808.328	1159
861.59	1159
630.214	1159
920.641	1159
718.182	1159
983.759	1159
752.727	1159
874.123	1159
1247.03	1159
929.674	1159
678.732	1159
835.039	1159
1353.834	1159
769.235	1159
723.138	1159
728.174	1159
799.286	1159
537.275	1159
725.493	1159
1079.031	1159
690.271	1159
855.311	1159
766.631	1159
791.223	1159
753.332	1159
797.602	1159
875.741	1159
654.778	1159
870.624	1159
762.604	1159
871.818	1159
744.728	1159
791.242	1159
811.072	1159
1002.082	1159
832.231	1159
1307.528	1159
907.361	1159
815.749	1159
919.145	1159
701.275	1159
645.265	1159
655.241	1159
701.673	1159
807.817	1159
736.683	1159
575.288	1159
604.827	1159
733.175	1159
803.211	1159
882.64	1159
795.186	1159
649.731	1159
681.18	1159
915.522	1159
638.846	1159
737.756	1159
997.699	1159
701.9	1159
598.688	1159
607.448	1159
1092.696	1159
818.199	1159
661.369	1159
651.773	1159
1009.642	1159
856.627	1159
646.893	1159
767.789	1159
668.852	1159
951.774	1159
948.793	1159
798.562	1159
818.946	1159
614.866	1159
752.473	1159
611.791	1159
713.165	1159
723.214	1159
501.803	1159
919.759	1159
753.315	1159
843.18	1159
769.673	1159
824.726	1159
809.559	1159
834.704	1159
600.819	1159
643.793	1159
824.66	1159
811.22	1159
752.194	1159
793.619	1159
697.924	1159
810.427	1159
683.721	1159
965.694	1159
992.631	1159
930.492	1159
898.06	1159
851.295	1159
584.237	1159
756.338	1159
907.037	1159
628.803	1159
851.062	1159
792.594	1159
996.08	1159
645.784	1159
666.74	1159
638.769	1159
1013.59	1159
1006.643	1159
1012.003	1158
578.403	1158
1010.359	1158
712.842	1158
912.631	1158
845.419	1158
1409.495	1158
571.768	1158
838.64	1158
975.155	1158
649.883	1158
786.742	1158
603.677	1158
773.12	1158
1303.758	1158
1031.002	1158
1004.633	1158
718.326	1158
788.657	1158
761.742	1158
882.734	1158
899.32	1158
682.287	1158
908.015	1158
973.164	1158
773.211	1158
638.682	1158
887.126	1158
783.65	1158
801.3	1158
939.435	1158
994.397	1158
627.699	1158
989.122	1158
952.136	1158
853.329	1158
632.773	1158
699.226	1158
693.779	1158
735.694	1158
655.168	1158
945.359	1158
854.11	1158
803.831	1158
1202.07	1158
794	1158
878.992	1158
699.313	1158
717.218	1158
894.573	1158
871.318	1158
998.78	1158
638.219	1158
923.945	1158
788.776	1158
690.147	1158
911.637	1158
624.73	1158
949.122	1158
764.4	1158
858.122	1158
978.676	1158
606.836	1158
566.364	1158
758.803	1158
608.925	1158
676.341	1158
773.817	1158
727.207	1158
853.718	1158
561.268	1158
708.245	1158
641.322	1158
655.263	1158
583.27	1158
675.791	1158
775.293	1158
885.757	1158
977.361	1158
751.25	1158
968.784	1158
617.867	1158
811.722	1158
634.195	1158
777.183	1158
691.807	1158
860.687	1158
769.836	1158
833.351	1158
604.766	1158
678.269	1158
676.761	1158
674.814	1158
820.772	1158
1052.243	1158
704.172	1158
772.15	1158
606.205	1158
581.317	1158
489.312	1158
971.202	1158
687.778	1158
693.845	1158
830.68	1158
498.784	1158
775.873	1158
656.884	1158
1001.482	1158
798.136	1158
522.345	1158
918.721	1158
1050.172	1158
580.185	1158
1415.571	1157
724.167	1157
1002.242	1157
1396.944	1157
756.344	1157
786.646	1157
930.59	1157
895.275	1157
1015.152	1157
924.613	1157
889.855	1157
748.005	1157
756.074	1157
909.741	1157
838.777	1157
912.574	1157
644.858	1157
599.798	1157
593.277	1157
702.175	1157
1329.177	1157
829.683	1157
915.021	1157
963.174	1157
852.339	1157
914.667	1157
599.221	1157
772.722	1157
978.729	1157
785.535	1157
777.572	1157
785.229	1157
882.635	1157
543.766	1157
621.196	1157
811.709	1157
814.425	1157
1013.034	1157
883.641	1157
774.266	1157
923.729	1157
610.279	1157
766.697	1157
709.815	1157
702.362	1157
1123.776	1157
925.811	1157
668.808	1157
1195.831	1157
783.147	1157
800.27	1157
884.135	1157
829.046	1157
780.669	1157
872.715	1157
686.794	1157
708.416	1157
713.813	1157
729.175	1157
765.155	1157
604.869	1157
689.395	1157
786.034	1157
856.379	1157
874.264	1157
640.164	1157
732.301	1157
429.809	1157
896.247	1157
918.132	1157
1142.83	1157
684.747	1157
1068.79	1157
756.907	1157
970.598	1157
768.645	1157
789.683	1157
982.001	1157
818.161	1157
717.225	1157
803.963	1157
742.055	1157
786.566	1157
896.261	1157
1030.698	1157
745.961	1157
645.711	1157
744.858	1157
561.297	1157
761.397	1157
755.677	1157
844.885	1157
686.279	1157
718.245	1157
503.33	1157
867.44	1157
594.777	1157
762.118	1157
716.195	1157
631.811	1157
665.474	1157
804.238	1157
614.565	1157
963.854	1157
543.871	1157
658.22	1157
843.767	1157
461.297	1157
690.256	1157
653.302	1157
519.768	1157
778.774	1157
600.321	1157
671.748	1157
843.222	1157
526.752	1157
695.844	1157
509.861	1157
937.314	1157
812.616	1157
996.558	1156
880.697	1156
1037.414	1156
748.756	1156
611	1156
1015.498	1156
873.636	1156
711.133	1156
941.138	1156
643.725	1156
799.109	1156
1397.642	1156
1153.379	1156
1320.639	1156
690.5	1156
898.345	1156
630.735	1156
779.161	1156
789.208	1156
706.198	1156
880.038	1156
734.647	1156
825.567	1156
1022.534	1156
760.367	1156
626.698	1156
702.71	1156
693.703	1156
950.658	1156
898.043	1156
875.171	1156
755.242	1156
807.43	1156
928.102	1156
925.734	1156
585.809	1156
559.746	1156
779.227	1156
841.186	1156
855.608	1156
747.153	1156
960.446	1156
639.806	1156
764.284	1156
820.877	1156
677.237	1156
720.433	1156
829.742	1156
787.137	1156
761.232	1156
745.573	1156
1486.773	1156
702.875	1156
942.795	1156
908.594	1156
635.42	1156
643.68	1156
742.286	1156
563.762	1156
695.788	1156
852.136	1156
720.8	1156
1107.595	1156
749.595	1156
701.727	1156
833.401	1156
691.808	1156
802.378	1156
586.893	1156
887.725	1156
678.72	1156
760.886	1156
1059.683	1156
817.187	1156
832.237	1156
896.644	1156
783.157	1156
699.925	1156
998.582	1156
813.688	1156
679.167	1156
787.707	1156
697.794	1156
630.271	1156
886.99	1156
999.51	1156
817.211	1156
952.585	1156
793.731	1156
743.665	1156
